12:19, nedjelja, prosinac 01, 2024
Study name:Thermal 1
Units: Celsius
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,TEMP (Celsius)
3241  ,7.70158  ,22.1041  ,38.8412  ,2.60762e+01
6978  ,20.3576  ,20.8813  ,30.9928  ,2.60762e+01
5877  ,3.59391  ,20.8694  ,39.8334  ,2.60760e+01
4670  ,3.97114  ,21.5949  ,32.213  ,2.60760e+01
6044  ,4.32936  ,20.8146  ,26.9375  ,2.60759e+01
4571  ,13.6453  ,22.8518  ,35.0334  ,2.60757e+01
5886  ,2.48289  ,20.8448  ,38.0011  ,2.60757e+01
7247  ,15.1089  ,20.8572  ,24.7215  ,2.60756e+01
7181  ,14.8819  ,20.6552  ,43.77  ,2.60756e+01
2349  ,8.57028  ,21.3977  ,41.9213  ,2.60756e+01
1554  ,7.07822  ,22.1781  ,29.8069  ,2.60754e+01
4389  ,13.0114  ,22.9115  ,32.7809  ,2.60754e+01
2242  ,5.89408  ,21.6655  ,28.7615  ,2.60754e+01
2447  ,12.0612  ,22.7723  ,30.5604  ,2.60752e+01
1978  ,8.78496  ,22.8671  ,32.809  ,2.60752e+01
7365  ,13.3447  ,20.8262  ,23.9597  ,2.60750e+01
1195  ,17.6121  ,21.8664  ,36.5194  ,2.60750e+01
7254  ,16.5089  ,19.8572  ,22.8794  ,2.60748e+01
6109  ,6.0089  ,19.8572  ,44.9847  ,2.60747e+01
7184  ,16.5089  ,19.8572  ,44.9847  ,2.60746e+01
6184  ,6.0089  ,19.8572  ,22.8794  ,2.60745e+01
4397  ,14.33  ,22.8444  ,33.9118  ,2.60742e+01
7113  ,18.55  ,20.658  ,26.6747  ,2.60737e+01
4802  ,15.6  ,21.6633  ,27.58  ,2.60736e+01
5913  ,3.27936  ,20.8146  ,28.0428  ,2.60735e+01
6111  ,6.98639  ,20.9217  ,42.8433  ,2.60735e+01
7065  ,17.9089  ,20.8572  ,41.3005  ,2.60734e+01
3912  ,14.6492  ,21.9424  ,39.8794  ,2.60729e+01
3919  ,17.1387  ,21.7291  ,38.2108  ,2.60728e+01
3939  ,11.6366  ,22.199  ,40.0896  ,2.60728e+01
3784  ,11.9589  ,21.8043  ,26.5636  ,2.60727e+01
5071  ,9.6932  ,22.686  ,37.8749  ,2.60726e+01
2388  ,10.5967  ,21.6439  ,41.7219  ,2.60721e+01
3906  ,17.9439  ,21.9002  ,35.4026  ,2.60718e+01
2429  ,9.46602  ,22.7874  ,30.4501  ,2.60717e+01
5069  ,10.5121  ,22.3442  ,39.4772  ,2.60716e+01
6860  ,22.8089  ,19.8572  ,30.6162  ,2.60716e+01
6839  ,22.8089  ,19.8572  ,37.2478  ,2.60715e+01
7378  ,14.4089  ,19.8572  ,21.7741  ,2.60714e+01
6986  ,19.6  ,20.658  ,27.7799  ,2.60714e+01
5765  ,-0.2911  ,19.8572  ,37.2478  ,2.60713e+01
5786  ,-0.2911  ,19.8572  ,30.6163  ,2.60713e+01
7301  ,14.4089  ,19.8572  ,46.0899  ,2.60713e+01
6238  ,8.1089  ,19.8572  ,46.0899  ,2.60713e+01
4649  ,3.22988  ,21.462  ,32.9237  ,2.60713e+01
6306  ,8.1089  ,19.8572  ,21.7741  ,2.60713e+01
2232  ,7.50752  ,21.7887  ,27.5727  ,2.60712e+01
6947  ,18.9589  ,20.8572  ,40.1952  ,2.60711e+01
7112  ,17.5799  ,20.8934  ,26.1963  ,2.60710e+01
7111  ,17.6755  ,20.6697  ,25.6314  ,2.60709e+01
2428  ,9.54436  ,22.9935  ,31.7726  ,2.60709e+01
2444  ,10.9861  ,23.0453  ,31.7608  ,2.60707e+01
1192  ,16.6653  ,21.5918  ,39.9023  ,2.60706e+01
1778  ,10.8822  ,21.834  ,26.5793  ,2.60705e+01
7002  ,19.6589  ,19.8572  ,25.0899  ,2.60705e+01
6945  ,19.6589  ,19.8572  ,42.7741  ,2.60704e+01
4387  ,14.4284  ,22.8716  ,32.8234  ,2.60704e+01
6297  ,8.48767  ,20.8113  ,23.9199  ,2.60704e+01
5876  ,2.8589  ,19.8572  ,42.7741  ,2.60702e+01
5932  ,2.8589  ,19.8572  ,25.0899  ,2.60702e+01
4572  ,13.7334  ,22.8791  ,36.1619  ,2.60700e+01
3958  ,8.6855  ,22.6643  ,37.6978  ,2.60699e+01
2243  ,4.61567  ,21.6494  ,29.8755  ,2.60697e+01
7438  ,11.8662  ,20.8645  ,44.2674  ,2.60696e+01
7063  ,16.8744  ,20.8456  ,42.4106  ,2.60694e+01
5771  ,1.1089  ,20.6718  ,35.7742  ,2.60692e+01
6181  ,6.74  ,20.8571  ,24.7328  ,2.60691e+01
4575  ,14.7019  ,22.8694  ,34.9814  ,2.60690e+01
5144  ,16.8129  ,22.3014  ,31.8491  ,2.60689e+01
1019  ,18.9875  ,21.5585  ,31.51  ,2.60688e+01
4556  ,12.2877  ,22.6295  ,38.8614  ,2.60687e+01
5136  ,18.6316  ,21.7463  ,32.8979  ,2.60687e+01
1398  ,18.2756  ,21.9341  ,34.2859  ,2.60685e+01
6979  ,20.3589  ,20.8572  ,29.8794  ,2.60684e+01
6994  ,20.7089  ,19.8572  ,26.1952  ,2.60683e+01
6944  ,20.7089  ,19.8572  ,41.6689  ,2.60681e+01
7123  ,18.6089  ,19.8572  ,23.9847  ,2.60681e+01
7060  ,18.6089  ,19.8572  ,43.8794  ,2.60680e+01
5874  ,1.8089  ,19.8572  ,41.6689  ,2.60680e+01
5922  ,1.8089  ,19.8572  ,26.1952  ,2.60679e+01
6054  ,3.9089  ,19.8572  ,23.9847  ,2.60679e+01
5991  ,3.9089  ,19.8572  ,43.8794  ,2.60679e+01
5073  ,11.1633  ,22.7747  ,38.249  ,2.60675e+01
2441  ,13.0307  ,23.0195  ,31.6863  ,2.60674e+01
4668  ,4.31352  ,21.772  ,31.343  ,2.60673e+01
2346  ,8.21222  ,21.9587  ,40.4859  ,2.60673e+01
3202  ,7.43508  ,22.841  ,33.8944  ,2.60673e+01
7243  ,14.3947  ,20.8262  ,23.9597  ,2.60672e+01
1820  ,9.32585  ,21.8222  ,26.5199  ,2.60671e+01
7305  ,12.9162  ,20.8645  ,44.2674  ,2.60670e+01
5137  ,19.1486  ,21.6047  ,32.6714  ,2.60667e+01
6949  ,19.8619  ,20.8682  ,39.2074  ,2.60667e+01
5143  ,16.0478  ,22.5028  ,31.8515  ,2.60666e+01
2880  ,18.7926  ,21.7925  ,34.0593  ,2.60666e+01
5914  ,2.1589  ,20.7513  ,29.1426  ,2.60665e+01
3243  ,7.65351  ,22.5762  ,37.7027  ,2.60664e+01
2287  ,6.93709  ,21.8768  ,40.1167  ,2.60663e+01
3963  ,11.4961  ,22.6244  ,39.1824  ,2.60661e+01
2233  ,6.62352  ,22.0139  ,28.7011  ,2.60661e+01
4408  ,15.5899  ,22.769  ,33.9604  ,2.60657e+01
2540  ,18.1191  ,21.6356  ,29.7008  ,2.60655e+01
5070  ,9.3601  ,22.6336  ,38.668  ,2.60655e+01
5878  ,2.48289  ,20.8448  ,39.1064  ,2.60651e+01
5072  ,10.3716  ,22.7696  ,38.57  ,2.60649e+01
5996  ,4.7839  ,20.8043  ,42.1294  ,2.60649e+01
1815  ,8.58241  ,22.7111  ,29.7012  ,2.60648e+01
2426  ,10.2708  ,22.935  ,30.0579  ,2.60648e+01
1397  ,19.3096  ,21.6509  ,33.8328  ,2.60646e+01
4403  ,16.4534  ,22.5948  ,32.8696  ,2.60642e+01
2350  ,9.69797  ,21.4294  ,42.6972  ,2.60641e+01
1770  ,8.66074  ,22.9172  ,31.0237  ,2.60640e+01
6843  ,21.3873  ,20.8373  ,35.2075  ,2.60640e+01
6849  ,21.417  ,20.8457  ,33.1231  ,2.60639e+01
2415  ,13.0405  ,22.9438  ,30.5724  ,2.60639e+01
6842  ,21.417  ,20.8457  ,34.2284  ,2.60639e+01
5762  ,1.1089  ,20.6718  ,36.8794  ,2.60638e+01
7244  ,16.6255  ,20.6697  ,24.5261  ,2.60636e+01
5879  ,2.48095  ,20.684  ,39.9012  ,2.60636e+01
4565  ,13.5587  ,22.852  ,37.4008  ,2.60635e+01
702  ,15.4589  ,19.8572  ,21.7741  ,2.60634e+01
713  ,15.4589  ,19.8572  ,46.0899  ,2.60633e+01
875  ,7.0589  ,19.8572  ,46.0899  ,2.60633e+01
864  ,7.0589  ,19.8572  ,21.7741  ,2.60633e+01
4579  ,14.79  ,22.8968  ,36.1099  ,2.60633e+01
6243  ,8.80939  ,20.8686  ,44.2576  ,2.60632e+01
1204  ,14.7199  ,22.0823  ,27.698  ,2.60631e+01
3234  ,7.08508  ,22.841  ,34.9996  ,2.60629e+01
3872  ,12.3366  ,22.8431  ,29.4728  ,2.60628e+01
7520  ,11.6089  ,20.8572  ,23.2478  ,2.60628e+01
3954  ,8.3524  ,22.6118  ,38.4909  ,2.60627e+01
1441  ,2.92726  ,21.4632  ,31.5632  ,2.60626e+01
2348  ,7.96843  ,21.6991  ,41.4941  ,2.60626e+01
6182  ,7.43767  ,20.8113  ,23.9199  ,2.60625e+01
2411  ,14.4477  ,22.9796  ,31.7288  ,2.60624e+01
7183  ,15.8244  ,20.8456  ,43.5158  ,2.60621e+01
3920  ,15.621  ,21.8213  ,40.4672  ,2.60621e+01
2217  ,8.27244  ,23.0262  ,31.8216  ,2.60621e+01
4402  ,15.6883  ,22.7962  ,32.872  ,2.60619e+01
7521  ,10.5589  ,20.8572  ,23.2478  ,2.60619e+01
7132  ,17.5589  ,19.8572  ,22.8794  ,2.60617e+01
2291  ,6.69331  ,21.6172  ,41.1249  ,2.60616e+01
7061  ,17.5589  ,19.8572  ,44.9847  ,2.60616e+01
4803  ,15.6195  ,21.5508  ,26.4602  ,2.60615e+01
6063  ,4.9589  ,19.8572  ,22.8794  ,2.60615e+01
4031  ,17.9355  ,21.8618  ,37.6204  ,2.60615e+01
5993  ,4.9589  ,19.8572  ,44.9847  ,2.60615e+01
6876  ,21.7589  ,19.8572  ,27.3005  ,2.60613e+01
7427  ,10.8159  ,20.6519  ,45.1516  ,2.60612e+01
5777  ,1.0894  ,20.8951  ,33.2732  ,2.60612e+01
5769  ,1.0894  ,20.8951  ,34.3784  ,2.60612e+01
6831  ,21.7589  ,19.8572  ,40.5636  ,2.60612e+01
4850  ,6.23134  ,22.0402  ,39.0791  ,2.60611e+01
1536  ,8.11759  ,21.3832  ,42.6616  ,2.60610e+01
5802  ,0.758901  ,19.8572  ,27.3005  ,2.60610e+01
5759  ,0.758901  ,19.8572  ,40.5636  ,2.60610e+01
6866  ,22.8089  ,19.8572  ,29.511  ,2.60609e+01
7366  ,14.3147  ,20.6609  ,23.2444  ,2.60608e+01
6838  ,22.8089  ,19.8572  ,38.3531  ,2.60608e+01
5758  ,-0.2911  ,19.8572  ,38.3531  ,2.60607e+01
5787  ,-0.2911  ,19.8572  ,29.511  ,2.60606e+01
5870  ,3.59391  ,20.8694  ,40.9386  ,2.60603e+01
7369  ,12.6589  ,20.8572  ,23.2478  ,2.60602e+01
2420  ,9.40663  ,22.8464  ,29.276  ,2.60601e+01
3941  ,10.0151  ,22.1771  ,40.9447  ,2.60599e+01
3790  ,16.1569  ,22.1188  ,28.9843  ,2.60599e+01
7062  ,17.9089  ,20.7513  ,42.4057  ,2.60597e+01
3238  ,6.83211  ,22.6534  ,37.0123  ,2.60597e+01
2247  ,4.65957  ,21.6266  ,28.8038  ,2.60596e+01
4032  ,17.4621  ,21.7245  ,39.3119  ,2.60592e+01
6298  ,9.5089  ,20.8572  ,23.2478  ,2.60592e+01
2629  ,5.40082  ,21.565  ,40.3256  ,2.60591e+01
7298  ,13.8319  ,20.6552  ,44.8753  ,2.60591e+01
6848  ,21.4076  ,20.8813  ,32.0981  ,2.60589e+01
3791  ,17.2822  ,21.8526  ,28.7703  ,2.60588e+01
6835  ,21.3873  ,20.8373  ,36.3128  ,2.60586e+01
6234  ,9.76593  ,20.6519  ,45.1516  ,2.60586e+01
3219  ,2.8589  ,21.4863  ,36.1656  ,2.60585e+01
4576  ,15.7082  ,22.8772  ,34.9347  ,2.60583e+01
3233  ,7.0589  ,22.8572  ,36.1426  ,2.60583e+01
5911  ,2.1589  ,20.6718  ,28.0373  ,2.60582e+01
3856  ,13.3394  ,21.9697  ,26.5782  ,2.60580e+01
6985  ,20.3589  ,20.8572  ,28.7741  ,2.60579e+01
5919  ,3.27936  ,20.8146  ,26.9375  ,2.60579e+01
6115  ,5.8339  ,20.8043  ,43.2347  ,2.60576e+01
5142  ,16.0573  ,22.5451  ,30.738  ,2.60574e+01
7544  ,11.2589  ,19.8572  ,20.6689  ,2.60573e+01
7435  ,11.2589  ,19.8572  ,47.1952  ,2.60573e+01
6836  ,20.7176  ,21.0715  ,37.1478  ,2.60571e+01
4559  ,13.5156  ,22.8185  ,38.4893  ,2.60568e+01
1550  ,6.16882  ,21.8497  ,27.5953  ,2.60567e+01
4801  ,16.9733  ,21.7483  ,27.7709  ,2.60565e+01
5145  ,17.1825  ,22.2789  ,30.5241  ,2.60564e+01
6052  ,5.69  ,20.8571  ,24.7328  ,2.60561e+01
3443  ,7.63366  ,21.7924  ,26.5156  ,2.60559e+01
6991  ,19.6  ,20.658  ,26.6747  ,2.60557e+01
6728  ,23.8589  ,19.8572  ,33.932  ,2.60556e+01
780  ,23.8589  ,19.8572  ,35.0373  ,2.60556e+01
779  ,23.8589  ,19.8572  ,32.8268  ,2.60556e+01
2422  ,10.9366  ,23.0286  ,29.4728  ,2.60555e+01
5131  ,19.0639  ,21.6885  ,30.7253  ,2.60555e+01
941  ,-1.3411  ,19.8572  ,32.8268  ,2.60554e+01
5658  ,-1.3411  ,19.8572  ,33.932  ,2.60554e+01
942  ,-1.3411  ,19.8572  ,35.0373  ,2.60554e+01
6942  ,18.9589  ,20.8572  ,41.3005  ,2.60554e+01
6114  ,7.75939  ,20.8686  ,44.2576  ,2.60553e+01
4409  ,16.5961  ,22.7768  ,33.9137  ,2.60551e+01
4653  ,2.4957  ,21.4736  ,35.3976  ,2.60548e+01
7542  ,12.3089  ,19.8572  ,20.6689  ,2.60547e+01
7422  ,10.2089  ,19.8572  ,47.1952  ,2.60547e+01
7532  ,10.2089  ,19.8572  ,20.6689  ,2.60547e+01
7433  ,12.3089  ,19.8572  ,47.1952  ,2.60547e+01
6837  ,20.9119  ,20.8682  ,38.1022  ,2.60547e+01
5783  ,1.1089  ,20.7513  ,30.2478  ,2.60545e+01
3203  ,6.92255  ,23.0001  ,32.9069  ,2.60542e+01
4603  ,14.7872  ,22.9436  ,37.2745  ,2.60541e+01
1506  ,12.1704  ,21.8757  ,42.2627  ,2.60540e+01
2688  ,3.26964  ,21.6403  ,30.6932  ,2.60539e+01
4853  ,4.69507  ,21.7284  ,39.288  ,2.60538e+01
3950  ,8.86303  ,22.4665  ,40.1356  ,2.60538e+01
3910  ,13.3735  ,21.9633  ,41.6474  ,2.60538e+01
6855  ,21.4076  ,20.8813  ,30.9928  ,2.60536e+01
1194  ,14.5766  ,22.0508  ,41.0321  ,2.60535e+01
2410  ,14.4571  ,23.0219  ,30.6153  ,2.60532e+01
5763  ,1.43289  ,20.8448  ,38.0011  ,2.60531e+01
7245  ,15.3647  ,20.6609  ,23.2444  ,2.60530e+01
3868  ,12.3089  ,22.8043  ,28.4057  ,2.60530e+01
6841  ,22.1737  ,20.628  ,35.8433  ,2.60529e+01
6990  ,18.7255  ,20.6697  ,25.6314  ,2.60529e+01
2220  ,6.9196  ,22.9688  ,31.6094  ,2.60529e+01
1218  ,11.9589  ,21.8572  ,25.4584  ,2.60529e+01
6850  ,22.4111  ,20.5982  ,33.2493  ,2.60525e+01
6844  ,22.4111  ,20.5982  ,34.3546  ,2.60524e+01
3870  ,13.7532  ,22.9212  ,29.5157  ,2.60521e+01
6315  ,9.1589  ,19.8572  ,20.6689  ,2.60520e+01
7386  ,13.3589  ,19.8572  ,20.6689  ,2.60520e+01
7302  ,13.3589  ,19.8572  ,47.1952  ,2.60520e+01
6240  ,9.1589  ,19.8572  ,47.1952  ,2.60520e+01
3931  ,13.1467  ,22.6602  ,39.859  ,2.60518e+01
6946  ,20.0089  ,20.8572  ,40.1952  ,2.60513e+01
4858  ,6.18327  ,22.5124  ,37.9406  ,2.60513e+01
7176  ,14.8819  ,20.6552  ,44.8753  ,2.60512e+01
3882  ,14.7394  ,21.9697  ,26.5782  ,2.60511e+01
7373  ,13.3447  ,20.8262  ,22.8544  ,2.60507e+01
3785  ,10.8822  ,21.887  ,25.474  ,2.60507e+01
7118  ,17.6755  ,20.6697  ,24.5261  ,2.60506e+01
7255  ,16.5089  ,19.8572  ,21.7741  ,2.60503e+01
6867  ,22.8089  ,19.8572  ,28.4057  ,2.60503e+01
6720  ,23.8589  ,19.8572  ,36.1426  ,2.60502e+01
6736  ,23.8589  ,19.8572  ,31.7215  ,2.60502e+01
7179  ,16.5089  ,19.8572  ,46.0899  ,2.60502e+01
6830  ,22.8089  ,19.8572  ,39.4584  ,2.60502e+01
6108  ,6.0089  ,19.8572  ,46.0899  ,2.60501e+01
6190  ,6.0089  ,19.8572  ,21.7741  ,2.60501e+01
739  ,19.6589  ,19.8572  ,23.9847  ,2.60500e+01
5650  ,-1.3411  ,19.8572  ,36.1426  ,2.60500e+01
5668  ,-1.3411  ,19.8572  ,31.7215  ,2.60500e+01
5792  ,-0.2911  ,19.8572  ,28.4057  ,2.60500e+01
5757  ,-0.2911  ,19.8572  ,39.4584  ,2.60500e+01
748  ,19.6589  ,19.8572  ,43.8794  ,2.60499e+01
901  ,2.8589  ,19.8572  ,23.9847  ,2.60497e+01
910  ,2.8589  ,19.8572  ,43.8794  ,2.60497e+01
4804  ,17.0405  ,21.587  ,26.8297  ,2.60496e+01
2345  ,9.24527  ,21.4149  ,43.4374  ,2.60495e+01
7058  ,16.8744  ,20.8456  ,43.5158  ,2.60490e+01
6864  ,20.65  ,20.658  ,27.7799  ,2.60487e+01
1723  ,9.80548  ,21.9167  ,25.4897  ,2.60485e+01
5776  ,0.583901  ,20.8572  ,32.2741  ,2.60485e+01
2292  ,7.51574  ,21.6847  ,42.2344  ,2.60480e+01
6045  ,4.2434  ,20.8588  ,25.4683  ,2.60479e+01
1174  ,18.2589  ,21.8572  ,38.7215  ,2.60479e+01
5873  ,2.48095  ,20.684  ,41.0064  ,2.60479e+01
7000  ,20.7089  ,19.8572  ,25.0899  ,2.60478e+01
4233  ,3.18289  ,21.6593  ,37.2873  ,2.60478e+01
7182  ,15.8089  ,20.6718  ,44.6163  ,2.60477e+01
6834  ,22.1737  ,20.628  ,36.9486  ,2.60476e+01
4600  ,14.7442  ,22.91  ,38.363  ,2.60475e+01
5868  ,1.8089  ,19.8572  ,42.7741  ,2.60474e+01
6943  ,20.7089  ,19.8572  ,42.7741  ,2.60474e+01
4587  ,15.8297  ,22.8367  ,37.3064  ,2.60473e+01
5923  ,1.8089  ,19.8572  ,25.0899  ,2.60473e+01
1818  ,8.52834  ,22.8426  ,28.7715  ,2.60471e+01
5872  ,3.7339  ,20.8043  ,42.1294  ,2.60469e+01
4651  ,2.4762  ,21.6968  ,34.0019  ,2.60467e+01
4677  ,6.03508  ,23.0264  ,33.8944  ,2.60466e+01
3851  ,15.5533  ,23.1388  ,31.725  ,2.60465e+01
2394  ,13.2377  ,21.6644  ,42.9617  ,2.60465e+01
5153  ,18.1273  ,22.3318  ,31.5486  ,2.60464e+01
3911  ,14.4408  ,21.752  ,42.3464  ,2.60463e+01
5146  ,17.7714  ,22.5195  ,32.9366  ,2.60462e+01
2387  ,11.2717  ,21.6611  ,43.238  ,2.60460e+01
6303  ,8.48767  ,20.8113  ,22.8146  ,2.60460e+01
3857  ,16.0931  ,22.1673  ,27.8889  ,2.60460e+01
3863  ,14.8032  ,22.9212  ,29.5157  ,2.60460e+01
3880  ,13.3589  ,21.8572  ,25.4584  ,2.60459e+01
6857  ,21.4089  ,20.8572  ,29.8794  ,2.60459e+01
2417  ,10.9089  ,22.9897  ,28.4057  ,2.60457e+01
4257  ,5.54082  ,21.4998  ,41.5163  ,2.60456e+01
758  ,21.7589  ,19.8572  ,26.1952  ,2.60455e+01
4017  ,18.6442  ,22.0761  ,36.7836  ,2.60455e+01
765  ,21.7589  ,19.8572  ,41.6689  ,2.60454e+01
4676  ,6.03212  ,22.9952  ,32.5969  ,2.60453e+01
7428  ,11.8662  ,20.8645  ,45.3727  ,2.60453e+01
4028  ,17.4621  ,21.7245  ,40.4171  ,2.60452e+01
920  ,0.758901  ,19.8572  ,26.1952  ,2.60452e+01
927  ,0.758901  ,19.8572  ,41.6689  ,2.60452e+01
1548  ,3.61201  ,21.8175  ,29.8233  ,2.60452e+01
778  ,23.8589  ,19.8572  ,30.6162  ,2.60448e+01
781  ,23.8589  ,19.8572  ,37.2478  ,2.60448e+01
940  ,-1.3411  ,19.8572  ,30.6163  ,2.60446e+01
943  ,-1.3411  ,19.8572  ,37.2478  ,2.60446e+01
5990  ,4.7839  ,20.8043  ,43.2347  ,2.60445e+01
1539  ,7.40146  ,22.5052  ,39.7907  ,2.60444e+01
7384  ,14.4089  ,19.8572  ,20.6689  ,2.60441e+01
6232  ,8.1089  ,19.8572  ,47.1952  ,2.60441e+01
7300  ,14.4089  ,19.8572  ,47.1952  ,2.60440e+01
3215  ,5.99133  ,23.0264  ,35.0457  ,2.60440e+01
6828  ,20.9119  ,20.8682  ,39.2074  ,2.60440e+01
6307  ,8.1089  ,19.8572  ,20.6689  ,2.60440e+01
5138  ,20.0313  ,21.6963  ,32.4647  ,2.60439e+01
5791  ,1.1089  ,20.7513  ,29.1426  ,2.60438e+01
6851  ,22.4589  ,20.6718  ,32.0899  ,2.60438e+01
7130  ,18.6089  ,19.8572  ,22.8794  ,2.60436e+01
5986  ,3.9089  ,19.8572  ,44.9847  ,2.60433e+01
7059  ,18.6089  ,19.8572  ,44.9847  ,2.60433e+01
6055  ,3.9089  ,19.8572  ,22.8794  ,2.60432e+01
5785  ,0.583901  ,20.8572  ,31.1689  ,2.60431e+01
4860  ,3.58405  ,21.7038  ,38.561  ,2.60430e+01
7299  ,12.9162  ,20.8645  ,45.3727  ,2.60427e+01
5754  ,1.43289  ,20.8448  ,39.1064  ,2.60425e+01
5918  ,2.1589  ,20.6718  ,26.932  ,2.60425e+01
2421  ,9.35256  ,22.978  ,28.3464  ,2.60423e+01
4011  ,18.9759  ,22.1099  ,35.6669  ,2.60422e+01
1707  ,19.1403  ,21.8184  ,29.9407  ,2.60421e+01
2221  ,7.64434  ,23.0678  ,29.8999  ,2.60420e+01
3943  ,11.5888  ,22.4089  ,41.4855  ,2.60419e+01
3822  ,20.1627  ,21.7341  ,34.6053  ,2.60418e+01
3804  ,20.1923  ,21.7425  ,33.6261  ,2.60418e+01
5768  ,0.0709124  ,20.709  ,35.7961  ,2.60418e+01
6939  ,18.9589  ,20.7513  ,42.4057  ,2.60417e+01
3945  ,12.7919  ,22.4964  ,40.8703  ,2.60416e+01
6113  ,6.40616  ,20.8895  ,44.2262  ,2.60416e+01
4405  ,17.4118  ,22.8129  ,33.957  ,2.60415e+01
4555  ,16.1065  ,23.0534  ,36.3616  ,2.60414e+01
3445  ,6.29496  ,21.8533  ,26.5381  ,2.60414e+01
3921  ,16.4276  ,21.7129  ,41.5273  ,2.60413e+01
5755  ,1.43095  ,20.684  ,39.9012  ,2.60409e+01
2245  ,4.93432  ,21.8108  ,27.6376  ,2.60408e+01
4582  ,15.7866  ,22.8031  ,38.3949  ,2.60406e+01
6180  ,6.67843  ,20.808  ,23.2568  ,2.60405e+01
4012  ,19.4929  ,21.9684  ,35.4403  ,2.60403e+01
4658  ,5.37914  ,22.8236  ,31.7707  ,2.60400e+01
3932  ,14.3746  ,22.8492  ,39.487  ,2.60400e+01
2226  ,7.25604  ,23.1768  ,30.6978  ,2.60400e+01
2357  ,8.84441  ,22.2719  ,41.674  ,2.60400e+01
7119  ,16.4147  ,20.6609  ,23.2444  ,2.60400e+01
1779  ,11.2589  ,22.8043  ,27.3005  ,2.60399e+01
2290  ,7.15767  ,22.2457  ,40.7989  ,2.60397e+01
4681  ,5.33696  ,22.9774  ,33.2132  ,2.60394e+01
3214  ,5.96515  ,23.0427  ,36.1886  ,2.60394e+01
7055  ,17.9089  ,20.7513  ,43.511  ,2.60393e+01
1504  ,14.305  ,21.4532  ,43.6607  ,2.60390e+01
1200  ,14.7589  ,21.8572  ,25.4584  ,2.60389e+01
3889  ,12.3089  ,22.8043  ,27.3005  ,2.60389e+01
5132  ,20.0219  ,21.7319  ,31.4397  ,2.60389e+01
6236  ,8.80939  ,20.8686  ,45.3629  ,2.60388e+01
6858  ,22.4589  ,20.6718  ,30.9847  ,2.60384e+01
7528  ,11.6089  ,20.8572  ,22.1426  ,2.60384e+01
3875  ,13.6894  ,22.9697  ,28.4203  ,2.60383e+01
6188  ,7.43767  ,20.8113  ,22.8146  ,2.60381e+01
2700  ,2.17358  ,21.698  ,32.6414  ,2.60381e+01
1493  ,12.1082  ,23.7156  ,31.3178  ,2.60381e+01
1522  ,10.373  ,21.4466  ,44.2133  ,2.60380e+01
3858  ,15.7892  ,22.8948  ,29.5793  ,2.60376e+01
7530  ,10.5589  ,20.8572  ,22.1426  ,2.60375e+01
3787  ,12.6447  ,21.8262  ,24.6965  ,2.60375e+01
6833  ,22.0907  ,20.6982  ,37.9991  ,2.60374e+01
3850  ,15.5628  ,23.1811  ,30.6115  ,2.60374e+01
6716  ,22.4373  ,20.8373  ,35.2075  ,2.60373e+01
3441  ,8.11329  ,21.8868  ,25.4853  ,2.60373e+01
720  ,17.5589  ,19.8572  ,21.7741  ,2.60372e+01
2628  ,5.86518  ,22.1934  ,39.9995  ,2.60372e+01
731  ,17.5589  ,19.8572  ,46.0899  ,2.60370e+01
882  ,4.9589  ,19.8572  ,21.7741  ,2.60370e+01
893  ,4.9589  ,19.8572  ,46.0899  ,2.60369e+01
2690  ,2.19308  ,21.5542  ,30.7213  ,2.60368e+01
3859  ,16.9145  ,22.6286  ,29.3653  ,2.60365e+01
7374  ,14.3147  ,20.6609  ,22.1392  ,2.60365e+01
4548  ,17.0247  ,23.0338  ,35.1864  ,2.60365e+01
4661  ,4.98613  ,22.6831  ,30.9195  ,2.60365e+01
1821  ,9.70256  ,22.7925  ,27.2411  ,2.60365e+01
5760  ,0.0709124  ,20.709  ,36.9013  ,2.60364e+01
7262  ,15.4589  ,19.8572  ,20.6689  ,2.60362e+01
7180  ,15.4589  ,19.8572  ,47.1952  ,2.60361e+01
6200  ,7.0589  ,19.8572  ,20.6689  ,2.60360e+01
6110  ,7.0589  ,19.8572  ,47.1952  ,2.60360e+01
5778  ,0.0541605  ,20.8869  ,33.2367  ,2.60360e+01
5770  ,0.0541605  ,20.8869  ,34.342  ,2.60360e+01
7376  ,12.6589  ,20.8572  ,22.1426  ,2.60358e+01
3222  ,4.91515  ,22.8572  ,35.8432  ,2.60358e+01
2445  ,11.6617  ,23.8791  ,32.5328  ,2.60357e+01
6940  ,20.0089  ,20.8572  ,41.3005  ,2.60356e+01
5789  ,1.1089  ,20.6718  ,28.0373  ,2.60355e+01
3789  ,18.3034  ,22.0354  ,29.0102  ,2.60355e+01
6863  ,21.4089  ,20.8572  ,28.7741  ,2.60352e+01
4684  ,5.3323  ,23.0447  ,34.2632  ,2.60352e+01
2246  ,3.65591  ,21.7947  ,28.7515  ,2.60351e+01
1537  ,6.91389  ,21.9861  ,41.8071  ,2.60350e+01
6304  ,9.5089  ,20.8572  ,22.1426  ,2.60348e+01
4390  ,13.0682  ,23.779  ,32.4243  ,2.60348e+01
7057  ,16.8589  ,20.6718  ,44.6163  ,2.60347e+01
3236  ,7.35338  ,22.9774  ,38.6522  ,2.60346e+01
