12:15, nedjelja, prosinac 01, 2024
Study name:Thermal 1
Units: Celsius
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,TEMP (Celsius)
4229  ,25.0052  ,22.3085  ,22.2325  ,2.90227e+01
2557  ,10.1354  ,25.1805  ,30.937  ,2.90227e+01
2556  ,10.2041  ,25.1446  ,32.143  ,2.90225e+01
794  ,13.1786  ,25.3769  ,30.1586  ,2.90223e+01
3568  ,7.29935  ,23.3085  ,40.3502  ,2.90223e+01
3463  ,4.82876  ,23.3085  ,37.8796  ,2.90222e+01
3026  ,8.94641  ,24.2548  ,37.4678  ,2.90221e+01
2424  ,12.7511  ,25.3406  ,32.6795  ,2.90220e+01
4179  ,22.5773  ,23.2001  ,38.8018  ,2.90218e+01
2278  ,10.9478  ,24.7546  ,25.2749  ,2.90218e+01
3491  ,3.15034  ,23.3829  ,27.4894  ,2.90214e+01
2402  ,11.6315  ,25.3252  ,31.3005  ,2.90214e+01
2401  ,11.7003  ,25.2894  ,32.5065  ,2.90212e+01
1637  ,9.86213  ,24.0212  ,22.5424  ,2.90212e+01
2406  ,13.7367  ,25.3475  ,32.8901  ,2.90211e+01
4493  ,15.5346  ,23.2145  ,42.8207  ,2.90209e+01
2304  ,13.8397  ,25.2988  ,28.0472  ,2.90208e+01
4554  ,15.9465  ,23.2026  ,18.9351  ,2.90206e+01
4387  ,18.4741  ,23.3553  ,41.5614  ,2.90206e+01
2476  ,6.09663  ,24.0569  ,26.6524  ,2.90206e+01
2259  ,10.626  ,24.7024  ,36.6638  ,2.90203e+01
1923  ,19.1916  ,24.5242  ,25.9752  ,2.90201e+01
2982  ,20.5396  ,24.2438  ,25.6288  ,2.90201e+01
4394  ,19.5846  ,23.4654  ,40.5505  ,2.90201e+01
3508  ,4.65143  ,23.202  ,23.4803  ,2.90200e+01
1777  ,19.505  ,24.7795  ,28.1654  ,2.90197e+01
3631  ,6.47582  ,22.3085  ,18.5266  ,2.90196e+01
695  ,19.7324  ,24.4262  ,36.1046  ,2.90196e+01
3564  ,6.47582  ,22.3085  ,43.2325  ,2.90196e+01
4352  ,21.2994  ,22.3085  ,18.5266  ,2.90195e+01
4280  ,21.2994  ,22.3085  ,43.2325  ,2.90194e+01
4601  ,13.8876  ,22.3085  ,45.7031  ,2.90194e+01
4709  ,13.8876  ,22.3085  ,16.056  ,2.90194e+01
2255  ,16.7699  ,25.3085  ,32.1149  ,2.90189e+01
2393  ,15.9447  ,25.2507  ,33.8657  ,2.90187e+01
4180  ,23.6881  ,23.0967  ,38.0906  ,2.90187e+01
3612  ,7.29935  ,23.2816  ,21.1001  ,2.90186e+01
4087  ,25.4165  ,23.19  ,34.0618  ,2.90185e+01
1696  ,11.7134  ,24.9491  ,35.985  ,2.90183e+01
3075  ,20.7801  ,24.2955  ,35.6171  ,2.90179e+01
3009  ,12.2405  ,24.1204  ,39.9384  ,2.90176e+01
4218  ,24.4129  ,23.3062  ,25.904  ,2.90175e+01
4227  ,23.1232  ,23.2036  ,23.2327  ,2.90173e+01
2567  ,6.06405  ,24.3085  ,33.7619  ,2.90169e+01
3381  ,2.25026  ,23.0463  ,26.473  ,2.90168e+01
4707  ,15.1229  ,22.3085  ,16.056  ,2.90168e+01
4590  ,12.6523  ,22.3085  ,45.7031  ,2.90168e+01
4698  ,12.6523  ,22.3085  ,16.056  ,2.90167e+01
3469  ,3.18988  ,23.3325  ,35.4526  ,2.90167e+01
4599  ,15.1229  ,22.3085  ,45.7031  ,2.90167e+01
4186  ,24.5939  ,23.2128  ,36.2401  ,2.90165e+01
3664  ,9.76994  ,23.2145  ,42.409  ,2.90165e+01
4449  ,18.0052  ,23.2145  ,19.3501  ,2.90164e+01
720  ,21.8278  ,24.1647  ,35.1295  ,2.90162e+01
3665  ,8.53464  ,23.3085  ,41.5854  ,2.90162e+01
2652  ,15.5812  ,25.1765  ,35.4618  ,2.90161e+01
4339  ,20.753  ,23.1845  ,20.7722  ,2.90159e+01
1668  ,15.3802  ,24.2145  ,39.7325  ,2.90159e+01
4693  ,13.3729  ,23.2816  ,18.7325  ,2.90158e+01
1756  ,16.7699  ,25.4025  ,30.8796  ,2.90156e+01
3007  ,11.8613  ,24.6621  ,37.8991  ,2.90155e+01
3115  ,17.4721  ,24.584  ,37.4708  ,2.90155e+01
3399  ,1.53464  ,22.3085  ,23.4678  ,2.90155e+01
3355  ,1.53464  ,22.3085  ,38.2913  ,2.90155e+01
4086  ,26.2405  ,22.3085  ,38.2913  ,2.90153e+01
4124  ,26.2405  ,22.3085  ,23.4678  ,2.90153e+01
3354  ,0.299349  ,22.3085  ,35.8207  ,2.90151e+01
3383  ,0.299349  ,22.3085  ,25.9384  ,2.90151e+01
4117  ,27.4758  ,22.3085  ,25.9384  ,2.90150e+01
4091  ,27.4758  ,22.3085  ,35.8207  ,2.90149e+01
2457  ,6.71678  ,24.177  ,25.5211  ,2.90147e+01
2539  ,8.75598  ,24.8187  ,34.7959  ,2.90146e+01
2299  ,15.5655  ,25.3093  ,27.1547  ,2.90145e+01
3365  ,1.94193  ,23.2155  ,32.9353  ,2.90143e+01
764  ,17.5019  ,24.0714  ,21.95  ,2.90142e+01
3768  ,11.417  ,22.3085  ,45.7031  ,2.90142e+01
3855  ,11.417  ,22.3085  ,16.056  ,2.90141e+01
4572  ,16.3582  ,22.3085  ,16.056  ,2.90141e+01
4491  ,16.3582  ,22.3085  ,45.7031  ,2.90140e+01
3373  ,1.94365  ,23.2915  ,30.1621  ,2.90137e+01
3366  ,1.94365  ,23.2915  ,31.3974  ,2.90137e+01
4282  ,20.7409  ,23.6783  ,39.4826  ,2.90136e+01
3001  ,13.4758  ,24.2145  ,39.9384  ,2.90135e+01
1757  ,16.7699  ,25.4025  ,29.6443  ,2.90135e+01
1629  ,8.58238  ,24.1771  ,23.4175  ,2.90135e+01
2439  ,10.2196  ,25.2606  ,33.3829  ,2.90133e+01
1753  ,16.8018  ,25.3441  ,28.4239  ,2.90132e+01
3843  ,12.1376  ,23.2816  ,18.7325  ,2.90131e+01
2350  ,12.3796  ,25.3977  ,27.5887  ,2.90128e+01
2908  ,21.9946  ,24.2905  ,34.0874  ,2.90128e+01
2994  ,21.3869  ,23.9945  ,24.6024  ,2.90128e+01
1767  ,18.2626  ,25.3085  ,30.9825  ,2.90126e+01
2980  ,20.252  ,23.9754  ,23.3772  ,2.90126e+01
2330  ,7.71764  ,24.2836  ,24.6851  ,2.90126e+01
697  ,10.5985  ,24.2426  ,39.4212  ,2.90126e+01
3727  ,8.53464  ,23.2816  ,19.8649  ,2.90125e+01
2253  ,12.7568  ,25.263  ,35.2989  ,2.90119e+01
3079  ,17.5918  ,25.2507  ,33.8657  ,2.90118e+01
3837  ,11.0052  ,23.3085  ,18.9384  ,2.90116e+01
1732  ,17.5918  ,25.3447  ,32.6304  ,2.90114e+01
2305  ,14.2505  ,25.358  ,26.7781  ,2.90109e+01
1769  ,18.2626  ,25.3085  ,29.7472  ,2.90105e+01
2318  ,13.0486  ,25.3255  ,26.4156  ,2.90105e+01
4100  ,25.6482  ,23.3062  ,28.3746  ,2.90103e+01
2563  ,8.94641  ,25.2027  ,32.1149  ,2.90103e+01
2346  ,11.0818  ,25.252  ,26.8204  ,2.90102e+01
665  ,-0.935945  ,22.3085  ,32.1149  ,2.90102e+01
1079  ,22.9455  ,24.1279  ,28.0081  ,2.90102e+01
552  ,28.7111  ,22.3085  ,29.6443  ,2.90101e+01
3272  ,-0.935945  ,22.3085  ,30.8796  ,2.90101e+01
3997  ,28.7111  ,22.3085  ,30.8796  ,2.90101e+01
664  ,-0.935945  ,22.3085  ,29.6443  ,2.90101e+01
553  ,28.7111  ,22.3085  ,32.1149  ,2.90100e+01
3737  ,7.71111  ,22.3085  ,17.2913  ,2.90099e+01
4094  ,26.127  ,23.2552  ,31.6319  ,2.90099e+01
3660  ,7.71111  ,22.3085  ,44.4678  ,2.90098e+01
4102  ,26.127  ,23.2552  ,30.3966  ,2.90098e+01
3105  ,15.3432  ,25.1212  ,36.4457  ,2.90098e+01
4459  ,20.0641  ,22.3085  ,17.2913  ,2.90098e+01
2534  ,8.74053  ,24.7548  ,36.0266  ,2.90098e+01
4382  ,20.0641  ,22.3085  ,44.4678  ,2.90096e+01
2282  ,10.6942  ,24.7786  ,24.2958  ,2.90094e+01
3359  ,1.94193  ,23.2155  ,34.1706  ,2.90093e+01
719  ,22.1613  ,24.4163  ,33.0453  ,2.90093e+01
2342  ,10.3316  ,25.4248  ,29.5727  ,2.90093e+01
3073  ,20.5585  ,24.259  ,37.0908  ,2.90092e+01
4602  ,13.167  ,23.2816  ,43.3354  ,2.90092e+01
3008  ,12.9047  ,24.9759  ,37.213  ,2.90091e+01
2307  ,15.5376  ,24.9979  ,24.6443  ,2.90089e+01
4494  ,17.1817  ,23.3085  ,42.8207  ,2.90089e+01
1733  ,16.5624  ,25.3044  ,34.8951  ,2.90088e+01
2569  ,6.06405  ,24.3085  ,34.9972  ,2.90088e+01
2310  ,15.4933  ,25.2698  ,25.8809  ,2.90084e+01
1583  ,12.9279  ,24.3048  ,21.7881  ,2.90083e+01
2319  ,14.2914  ,25.2373  ,25.5185  ,2.90080e+01
4283  ,22.1229  ,23.3085  ,39.9384  ,2.90080e+01
791  ,4.86553  ,24.3092  ,30.5203  ,2.90079e+01
3565  ,6.06405  ,23.3085  ,40.3502  ,2.90076e+01
3456  ,4.82876  ,23.3085  ,39.1149  ,2.90076e+01
2900  ,21.6062  ,24.1282  ,36.6032  ,2.90075e+01
1772  ,18.3046  ,25.309  ,28.5436  ,2.90074e+01
1920  ,21.8636  ,24.3626  ,27.1469  ,2.90073e+01
2464  ,9.40279  ,25.3498  ,30.0908  ,2.90073e+01
2416  ,12.3424  ,25.4947  ,34.1079  ,2.90073e+01
4281  ,20.8199  ,23.4654  ,40.5505  ,2.90072e+01
3462  ,3.18988  ,23.3325  ,36.6879  ,2.90070e+01
3389  ,2.25026  ,23.0463  ,25.2377  ,2.90069e+01
3109  ,16.2368  ,24.584  ,38.7061  ,2.90068e+01
628  ,4.00523  ,22.3085  ,19.7619  ,2.90067e+01
637  ,4.00523  ,22.3085  ,41.9972  ,2.90066e+01
3769  ,11.9317  ,23.2816  ,43.3354  ,2.90066e+01
525  ,23.7699  ,22.3085  ,41.9972  ,2.90066e+01
516  ,23.7699  ,22.3085  ,19.7619  ,2.90066e+01
2144  ,11.2915  ,25.4434  ,33.9349  ,2.90064e+01
4334  ,22.1042  ,23.3385  ,21.8023  ,2.90064e+01
3761  ,10.1817  ,22.3085  ,45.7031  ,2.90063e+01
3058  ,11.4195  ,24.1815  ,40.2974  ,2.90063e+01
3847  ,10.1817  ,22.3085  ,16.056  ,2.90062e+01
4570  ,17.5935  ,22.3085  ,16.056  ,2.90062e+01
2881  ,22.6255  ,24.3601  ,29.4144  ,2.90062e+01
962  ,9.85886  ,23.9969  ,21.3059  ,2.90062e+01
4489  ,17.5935  ,22.3085  ,45.7031  ,2.90061e+01
3062  ,9.36069  ,24.2755  ,39.0621  ,2.90060e+01
2561  ,8.57329  ,25.2607  ,30.9046  ,2.90059e+01
2906  ,22.2335  ,24.5043  ,31.9331  ,2.90058e+01
2281  ,12.2603  ,24.9333  ,24.1076  ,2.90057e+01
4106  ,25.6482  ,23.3062  ,27.1393  ,2.90054e+01
3390  ,0.299349  ,22.3085  ,24.7031  ,2.90052e+01
3353  ,0.299349  ,22.3085  ,37.056  ,2.90052e+01
4085  ,27.4758  ,22.3085  ,37.056  ,2.90051e+01
3278  ,-0.935945  ,22.3085  ,28.409  ,2.90051e+01
3265  ,-0.935945  ,22.3085  ,33.3502  ,2.90051e+01
4118  ,27.4758  ,22.3085  ,24.7031  ,2.90051e+01
4004  ,28.7111  ,22.3085  ,28.409  ,2.90051e+01
2251  ,14.14  ,25.07  ,37.213  ,2.90050e+01
3988  ,28.7111  ,22.3085  ,33.3502  ,2.90050e+01
3499  ,3.51951  ,23.2523  ,23.933  ,2.90050e+01
953  ,16.0493  ,24.1204  ,40.7619  ,2.90048e+01
893  ,20.7817  ,24.5973  ,26.2857  ,2.90045e+01
3372  ,1.91505  ,23.3829  ,28.7247  ,2.90045e+01
2441  ,10.1972  ,25.3187  ,34.59  ,2.90044e+01
2901  ,22.717  ,24.0248  ,35.892  ,2.90044e+01
4090  ,25.8292  ,23.2128  ,35.0048  ,2.90044e+01
2520  ,4.84715  ,24.3089  ,32.1411  ,2.90044e+01
1754  ,17.0897  ,25.3434  ,27.0923  ,2.90043e+01
3055  ,11.0402  ,24.7232  ,38.2581  ,2.90042e+01
2570  ,7.50523  ,24.8085  ,34.7913  ,2.90039e+01
3728  ,9.76994  ,23.3085  ,18.9384  ,2.90037e+01
3453  ,2.76994  ,22.3085  ,40.7619  ,2.90037e+01
1766  ,19.463  ,25.249  ,31.4122  ,2.90036e+01
1624  ,10.5851  ,24.5752  ,23.0052  ,2.90036e+01
4235  ,25.0052  ,22.3085  ,20.9972  ,2.90036e+01
3510  ,2.76994  ,22.3085  ,20.9972  ,2.90036e+01
4181  ,25.0052  ,22.3085  ,40.7619  ,2.90035e+01
3561  ,7.29935  ,23.3085  ,41.5854  ,2.90033e+01
3116  ,18.7475  ,24.6429  ,37.4069  ,2.90031e+01
2353  ,10.9767  ,25.546  ,28.2331  ,2.90028e+01
3003  ,14.1449  ,24.1204  ,40.9678  ,2.90024e+01
723  ,22.3056  ,24.5923  ,30.8208  ,2.90022e+01
4448  ,19.2405  ,23.3085  ,19.3501  ,2.90019e+01
2604  ,18.8542  ,24.0659  ,21.8663  ,2.90019e+01
2913  ,23.2101  ,24.118  ,34.3339  ,2.90018e+01
3556  ,5.24053  ,22.3085  ,43.2325  ,2.90017e+01
3765  ,11.0052  ,23.2145  ,43.6443  ,2.90016e+01
4350  ,22.5346  ,22.3085  ,18.5266  ,2.90016e+01
4563  ,16.7699  ,23.2145  ,18.1149  ,2.90016e+01
3623  ,5.24053  ,22.3085  ,18.5266  ,2.90016e+01
3081  ,18.8288  ,25.3085  ,33.3502  ,2.90015e+01
4278  ,22.5346  ,22.3085  ,43.2325  ,2.90015e+01
3083  ,17.5935  ,25.3085  ,34.9972  ,2.90012e+01
1581  ,14.1439  ,24.656  ,22.5095  ,2.90012e+01
4388  ,19.5846  ,23.4654  ,41.7858  ,2.90012e+01
2545  ,8.96186  ,25.3187  ,33.3548  ,2.90011e+01
2121  ,18.8288  ,25.4025  ,32.1149  ,2.90011e+01
4386  ,18.417  ,23.3085  ,42.8207  ,2.90011e+01
3465  ,3.58283  ,23.3419  ,37.8749  ,2.90009e+01
4595  ,14.2994  ,23.2145  ,44.056  ,2.90009e+01
645  ,1.53464  ,22.3085  ,22.2325  ,2.90008e+01
652  ,1.53464  ,22.3085  ,39.5266  ,2.90008e+01
777  ,4.82876  ,24.3085  ,33.7619  ,2.90008e+01
540  ,26.2405  ,22.3085  ,39.5266  ,2.90006e+01
4695  ,14.7112  ,23.2026  ,17.6998  ,2.90006e+01
2414  ,13.9879  ,25.8473  ,30.7417  ,2.90006e+01
533  ,26.2405  ,22.3085  ,22.2325  ,2.90006e+01
663  ,-0.935945  ,22.3085  ,27.1737  ,2.90001e+01
705  ,12.2405  ,24.1204  ,41.1737  ,2.90000e+01
554  ,28.7111  ,22.3085  ,34.5854  ,2.90000e+01
551  ,28.7111  ,22.3085  ,27.1737  ,2.90000e+01
2985  ,22.711  ,24.1133  ,26.1205  ,2.90000e+01
666  ,-0.935945  ,22.3085  ,34.5854  ,2.90000e+01
1765  ,19.4706  ,25.3312  ,30.1745  ,2.89999e+01
1582  ,12.1512  ,24.7299  ,22.817  ,2.89999e+01
2469  ,5.53824  ,24.4876  ,27.9235  ,2.89999e+01
3614  ,5.94763  ,23.5367  ,21.7629  ,2.89998e+01
2265  ,10.1817  ,25.2548  ,35.8207  ,2.89996e+01
3619  ,7.29935  ,23.2816  ,19.8649  ,2.89996e+01
3380  ,1.91505  ,23.3829  ,27.4894  ,2.89995e+01
701  ,8.12288  ,24.3085  ,38.7031  ,2.89994e+01
2410  ,13.9449  ,25.8427  ,29.4897  ,2.89988e+01
849  ,21.3846  ,24.0917  ,38.0769  ,2.89988e+01
2336  ,10.1965  ,25.2759  ,25.7734  ,2.89985e+01
1773  ,18.5925  ,25.3083  ,27.212  ,2.89985e+01
1638  ,8.5791  ,24.1527  ,22.181  ,2.89985e+01
4467  ,18.8288  ,22.3085  ,16.056  ,2.89984e+01
3746  ,8.94641  ,22.3085  ,16.056  ,2.89983e+01
2914  ,23.3769  ,24.2439  ,33.2918  ,2.89983e+01
3662  ,8.94641  ,22.3085  ,45.7031  ,2.89983e+01
3068  ,16.5641  ,25.3622  ,36.0266  ,2.89983e+01
4485  ,15.5346  ,23.2145  ,44.056  ,2.89982e+01
4383  ,18.8288  ,22.3085  ,45.7031  ,2.89982e+01
2425  ,12.9593  ,25.8359  ,31.7497  ,2.89981e+01
3663  ,8.48531  ,23.2075  ,42.8721  ,2.89980e+01
4560  ,15.9465  ,23.2026  ,17.6998  ,2.89979e+01
2262  ,11.2691  ,25.5015  ,35.142  ,2.89976e+01
2409  ,11.8397  ,25.8204  ,30.3707  ,2.89974e+01
2555  ,7.65125  ,25.2267  ,32.1361  ,2.89972e+01
2992  ,21.6291  ,24.348  ,25.2593  ,2.89972e+01
1634  ,11.3585  ,24.1258  ,20.7398  ,2.89969e+01
611  ,6.47582  ,22.3085  ,17.2913  ,2.89969e+01
622  ,6.47582  ,22.3085  ,44.4678  ,2.89968e+01
499  ,21.2994  ,22.3085  ,17.2913  ,2.89967e+01
510  ,21.2994  ,22.3085  ,44.4678  ,2.89965e+01
1751  ,16.6114  ,25.1671  ,24.7369  ,2.89961e+01
947  ,11.482  ,25.2037  ,37.0951  ,2.89959e+01
2805  ,22.4954  ,23.9883  ,37.3657  ,2.89957e+01
3111  ,16.9059  ,24.49  ,39.7355  ,2.89957e+01
2298  ,16.5671  ,25.439  ,25.9735  ,2.89957e+01
4112  ,25.6482  ,23.3062  ,25.904  ,2.89956e+01
788  ,5.29763  ,24.0955  ,24.728  ,2.89951e+01
4184  ,24.5935  ,23.3085  ,37.8796  ,2.89951e+01
450  ,13.8876  ,22.3085  ,14.8207  ,2.89950e+01
463  ,13.8876  ,22.3085  ,46.9384  ,2.89950e+01
3356  ,1.95459  ,23.3325  ,35.4526  ,2.89948e+01
2910  ,23.449  ,24.3319  ,32.1795  ,2.89948e+01
4083  ,25.8292  ,23.2128  ,36.2401  ,2.89946e+01
2605  ,16.3961  ,24.5143  ,21.7832  ,2.89939e+01
1762  ,21.6757  ,24.7827  ,28.0362  ,2.89939e+01
3659  ,9.76994  ,23.2145  ,43.6443  ,2.89938e+01
4457  ,18.0052  ,23.2145  ,18.1149  ,2.89937e+01
1476  ,10.0713  ,25.1531  ,24.8084  ,2.89935e+01
2450  ,6.29849  ,24.202  ,23.892  ,2.89930e+01
2550  ,7.27813  ,25.2847  ,30.9258  ,2.89929e+01
1586  ,14.3094  ,25.119  ,23.6058  ,2.89927e+01
4101  ,26.7227  ,23.2908  ,28.8473  ,2.89927e+01
734  ,23.6063  ,23.8848  ,36.6546  ,2.89927e+01
2533  ,4.82876  ,24.3085  ,34.9972  ,2.89926e+01
2475  ,7.13613  ,25.2214  ,29.5473  ,2.89925e+01
4589  ,12.6523  ,22.3085  ,46.9384  ,2.89924e+01
4708  ,15.1229  ,22.3085  ,14.8207  ,2.89923e+01
4705  ,12.6523  ,22.3085  ,14.8207  ,2.89923e+01
4592  ,15.1229  ,22.3085  ,46.9384  ,2.89923e+01
2120  ,20.0292  ,25.343  ,32.5445  ,2.89921e+01
3108  ,16.326  ,25.307  ,37.0106  ,2.89919e+01
2312  ,13.0632  ,25.3584  ,24.48  ,2.89918e+01
4096  ,26.6812  ,23.3562  ,32.5233  ,2.89917e+01
1924  ,20.5939  ,25.0174  ,27.175  ,2.89911e+01
2345  ,10.0914  ,25.5699  ,27.186  ,2.89911e+01
4220  ,24.3991  ,23.389  ,23.6128  ,2.89910e+01
2413  ,12.4847  ,25.9416  ,29.0311  ,2.89909e+01
963  ,7.29935  ,24.3085  ,23.056  ,2.89908e+01
2468  ,7.8407  ,25.4301  ,30.0584  ,2.89906e+01
3347  ,0.299349  ,22.3085  ,38.2913  ,2.89905e+01
3507  ,3.51951  ,23.2523  ,22.6977  ,2.89904e+01
3391  ,0.299349  ,22.3085  ,23.4678  ,2.89904e+01
2571  ,7.71111  ,25.3085  ,33.3502  ,2.89904e+01
4122  ,27.4758  ,22.3085  ,23.4678  ,2.89903e+01
4084  ,27.4758  ,22.3085  ,38.2913  ,2.89903e+01
4178  ,23.3582  ,23.3085  ,39.9384  ,2.89902e+01
3284  ,-0.935945  ,22.3085  ,25.9384  ,2.89902e+01
3259  ,-0.935945  ,22.3085  ,35.8207  ,2.89901e+01
3981  ,28.7111  ,22.3085  ,35.8207  ,2.89901e+01
4012  ,28.7111  ,22.3085  ,25.9384  ,2.89900e+01
2882  ,21.3558  ,25.015  ,29.4425  ,2.89899e+01
3455  ,4.82876  ,23.3085  ,40.3502  ,2.89899e+01
707  ,22.4765  ,24.0987  ,24.2329  ,2.89898e+01
591  ,11.417  ,22.3085  ,46.9384  ,2.89898e+01
3735  ,8.53464  ,23.2816  ,18.6296  ,2.89898e+01
2986  ,21.3415  ,24.0795  ,23.0077  ,2.89897e+01
4384  ,19.6523  ,23.3085  ,42.8207  ,2.89897e+01
578  ,11.417  ,22.3085  ,14.8207  ,2.89897e+01
466  ,16.3582  ,22.3085  ,14.8207  ,2.89896e+01
1078  ,20.2066  ,24.0604  ,21.7825  ,2.89896e+01
479  ,16.3582  ,22.3085  ,46.9384  ,2.89896e+01
2610  ,17.3418  ,24.0959  ,20.4442  ,2.89895e+01
2252  ,12.5254  ,25.5176  ,36.409  ,2.89894e+01
2463  ,4.13175  ,23.9397  ,25.2501  ,2.89894e+01
1718  ,17.0844  ,24.2612  ,40.9438  ,2.89889e+01
4342  ,20.4758  ,23.3085  ,19.3501  ,2.89889e+01
3844  ,11.0052  ,23.3085  ,17.7031  ,2.89889e+01
4277  ,22.1229  ,23.3085  ,41.1737  ,2.89889e+01
3084  ,18.8688  ,25.3674  ,34.9333  ,2.89889e+01
3063  ,10.596  ,24.1815  ,41.121  ,2.89886e+01
3558  ,6.06405  ,23.3085  ,41.5854  ,2.89886e+01
1632  ,10.5818  ,24.5509  ,21.7687  ,2.89886e+01
4225  ,23.3395  ,23.3385  ,21.8023  ,2.89886e+01
3064  ,9.36069  ,24.2755  ,40.2974  ,2.89884e+01
2590  ,18.3828  ,25.0984  ,24.6984  ,2.89883e+01
2983  ,19.7308  ,24.8181  ,24.352  ,2.89883e+01
4276  ,20.8199  ,23.4654  ,41.7858  ,2.89882e+01
4107  ,26.7227  ,23.2908  ,27.612  ,2.89878e+01
2435  ,3.6091  ,24.2919  ,30.6001  ,2.89877e+01
996  ,12.8582  ,24.2548  ,20.1737  ,2.89877e+01
2955  ,23.6228  ,24.1409  ,35.2769  ,2.89876e+01
3014  ,12.6523  ,25.2145  ,38.2913  ,2.89875e+01
4340  ,22.1042  ,23.3385  ,20.567  ,2.89874e+01
718  ,24.5924  ,24.0714  ,33.5382  ,2.89873e+01
3029  ,7.917  ,24.8085  ,37.2619  ,2.89871e+01
2359  ,8.75727  ,25.5421  ,28.254  ,2.89867e+01
4089  ,26.6812  ,23.3562  ,33.7586  ,2.89867e+01
2473  ,7.12385  ,25.2585  ,28.2611  ,2.89867e+01
690  ,17.7625  ,24.8596  ,38.7092  ,2.89866e+01
4594  ,13.167  ,23.2816  ,44.5707  ,2.89865e+01
3457  ,3.58283  ,23.3419  ,39.1102  ,2.89863e+01
4488  ,17.1817  ,23.3085  ,44.056  ,2.89862e+01
3120  ,17.5555  ,25.3789  ,36.7532  ,2.89857e+01
1286  ,24.0007  ,24.2158  ,27.5565  ,2.89856e+01
3264  ,-2.17124  ,22.3085  ,30.8796  ,2.89856e+01
3363  ,0.711547  ,23.3546  ,31.3488  ,2.89856e+01
3370  ,0.711547  ,23.3546  ,30.1135  ,2.89856e+01
3995  ,29.9464  ,22.3085  ,30.8796  ,2.89856e+01
3270  ,-2.17124  ,22.3085  ,29.6443  ,2.89855e+01
3263  ,-2.17124  ,22.3085  ,32.1149  ,2.89855e+01
3987  ,29.9464  ,22.3085  ,32.1149  ,2.89855e+01
1752  ,18.0913  ,25.4731  ,25.9111  ,2.89855e+01
3996  ,29.9464  ,22.3085  ,29.6443  ,2.89854e+01
2606  ,16.5616  ,24.9772  ,22.8796  ,2.89854e+01
4465  ,20.0641  ,22.3085  ,16.056  ,2.89853e+01
3364  ,0.717962  ,23.3002  ,32.9185  ,2.89853e+01
3654  ,7.71111  ,22.3085  ,45.7031  ,2.89853e+01
3738  ,7.71111  ,22.3085  ,16.056  ,2.89853e+01
2340  ,9.0781  ,25.4064  ,26.0618  ,2.89852e+01
2889  ,24.4795  ,24.1648  ,29.5785  ,2.89851e+01
3560  ,7.25002  ,23.2075  ,42.8721  ,2.89851e+01
3994  ,27.3623  ,23.2552  ,30.3966  ,2.89851e+01
3094  ,20.1074  ,25.3295  ,34.0517  ,2.89851e+01
3983  ,27.3623  ,23.2552  ,31.6319  ,2.89850e+01
4381  ,20.0641  ,22.3085  ,45.7031  ,2.89850e+01
3349  ,1.95459  ,23.3325  ,36.6879  ,2.89849e+01
3028  ,6.88758  ,24.3085  ,38.7031  ,2.89849e+01
2467  ,7.82842  ,25.4671  ,28.7721  ,2.89848e+01
2516  ,3.58899  ,24.2155  ,33.7589  ,2.89848e+01
775  ,4.82876  ,24.3085  ,36.2325  ,2.89845e+01
3516  ,2.76994  ,22.3085  ,19.7619  ,2.89845e+01
3452  ,2.76994  ,22.3085  ,41.9972  ,2.89845e+01
4236  ,25.0052  ,22.3085  ,19.7619  ,2.89843e+01
4174  ,25.0052  ,22.3085  ,41.9972  ,2.89843e+01
2518  ,3.59071  ,24.2915  ,32.2209  ,2.89842e+01
3371  ,0.733834  ,23.3255  ,28.7962  ,2.89840e+01
3763  ,11.9317  ,23.2816  ,44.5707  ,2.89839e+01
3525  ,4.00523  ,22.3085  ,18.5266  ,2.89838e+01
3454  ,4.00523  ,22.3085  ,43.2325  ,2.89837e+01
787  ,2.96587  ,23.784  ,25.7723  ,2.89837e+01
4175  ,23.7699  ,22.3085  ,43.2325  ,2.89836e+01
4244  ,23.7699  ,22.3085  ,18.5266  ,2.89836e+01
4694  ,13.0641  ,23.2145  ,16.8796  ,2.89836e+01
3010  ,13.8876  ,25.3085  ,38.2913  ,2.89835e+01
3101  ,15.0907  ,25.307  ,38.2459  ,2.89833e+01
3072  ,19.9575  ,24.7371  ,37.7716  ,2.89832e+01
3388  ,2.28422  ,23.2523  ,23.933  ,2.89831e+01
826  ,13.5689  ,25.8314  ,35.7229  ,2.89830e+01
2554  ,6.41595  ,25.2267  ,32.1361  ,2.89826e+01
818  ,11.5229  ,25.5116  ,24.8126  ,2.89826e+01
3037  ,11.417  ,24.1204  ,41.9972  ,2.89824e+01
3505  ,4.71234  ,23.5367  ,21.7629  ,2.89820e+01
3760  ,10.1817  ,22.3085  ,46.9384  ,2.89818e+01
3044  ,8.12288  ,24.3085  ,39.9384  ,2.89818e+01
4571  ,17.5935  ,22.3085  ,14.8207  ,2.89818e+01
3853  ,10.1817  ,22.3085  ,14.8207  ,2.89818e+01
4483  ,17.5935  ,22.3085  ,46.9384  ,2.89816e+01
3348  ,1.53464  ,22.3085  ,40.7619  ,2.89816e+01
3407  ,1.53464  ,22.3085  ,20.9972  ,2.89815e+01
1633  ,8.99087  ,24.1258  ,20.6368  ,2.89815e+01
4079  ,26.2405  ,22.3085  ,40.7619  ,2.89814e+01
